"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01053","5","102","72","0","2019","A","",620,5996,194499304,51217816,593314,624,32440,"",0.88,0.66,0.54,0.68,0.71,0.82,0.82,"",-11,-1.7,80,1.4,7368000,3.9,-663594,-1.3,-3387,-0.6,16,2.6,808,2.6
"01055","1","102","72","0","2019","A","",19,304,21365087,0,0,1352,70280,"",1.52,0.46,0.60,0.00,0.00,1.31,1.31,"",1,5.6,0,0.0,436943,2.1,0,0.0,0,0.0,28,2.1,1419,2.1
"01055","2","102","72","0","2019","A","",23,778,33368447,0,0,825,42881,"",1.63,0.70,0.75,0.00,0.00,1.07,1.07,"",0,0.0,4,0.5,1430680,4.5,0,0.0,0,0.0,31,3.9,1596,3.9
"01055","3","102","72","0","2019","A","",103,4164,159051252,3733527,47636,735,38201,"",2.99,1.22,1.38,0.94,2.86,1.13,1.13,"",-2,-1.9,47,1.1,7401885,4.9,480216,14.8,18410,63.0,27,3.8,1368,3.7
"01055","5","102","72","0","2019","A","",1728,24096,832011361,230991625,2435207,664,34529,"",0.97,0.96,0.91,1.01,1.04,0.94,0.94,"",32,1.9,-451,-1.8,17570407,2.2,-6774266,-2.8,-249508,-9.3,26,4.1,1350,4.1
"01057","1","102","72","0","2019","A","",6,36,1709889,0,0,903,46953,"",2.98,0.48,0.47,0.00,0.00,0.96,0.96,"",0,0.0,0,0.0,55241,3.3,0,0.0,0,0.0,29,3.3,1516,3.3
"01057","2","102","72","0","2019","A","",10,245,8231377,0,0,647,33666,"",4.41,1.97,1.81,0.00,0.00,0.92,0.92,"",1,11.1,3,1.2,322204,4.1,0,0.0,0,0.0,18,2.9,983,3.0
"01057","3","102","72","0","2019","A","",20,908,31997434,209493,1235,678,35239,"",3.60,2.37,2.71,0.60,0.70,1.14,1.14,"",-1,-4.8,12,1.3,1426251,4.7,8080,4.0,48,4.0,22,3.4,1132,3.3
"01057","5","102","72","0","2019","A","",238,1607,45682368,13892739,143788,547,28420,"",0.83,0.57,0.49,0.69,0.58,0.85,0.85,"",-6,-2.5,-9,-0.6,681420,1.5,-35829,-0.3,-11112,-7.2,11,2.1,566,2.0
"01059","1","102","72","0","2019","A","",10,86,4735860,0,0,1060,55122,"",2.82,0.41,0.43,0.00,0.00,1.04,1.04,"",1,11.1,1,1.2,-114246,-2.4,0,0.0,0,0.0,-39,-3.5,-2050,-3.6
"01059","2","102","72","0","2019","A","",14,351,14357492,0,0,786,40866,"",3.50,1.02,1.06,0.00,0.00,1.04,1.04,"",0,0.0,-8,-2.2,582454,4.2,0,0.0,0,0.0,47,6.4,2442,6.4
"01059","3","102","72","0","2019","A","",28,1476,58718381,1251348,14630,765,39793,"",2.86,1.39,1.67,1.06,3.34,1.20,1.20,"",2,7.7,6,0.4,2793651,5.0,-120334,-8.8,-3197,-17.9,33,4.5,1751,4.6
"01059","5","102","72","0","2019","A","",443,3784,110377649,33438988,304265,561,29173,"",0.88,0.48,0.39,0.49,0.49,0.81,0.81,"",6,1.4,29,0.8,2531873,2.3,361944,1.1,-54373,-15.2,9,1.6,454,1.6
"01061","1","102","72","0","2019","A","",11,56,2668411,0,0,920,47864,"",3.72,0.59,0.58,0.00,0.00,0.99,0.99,"",1,10.0,2,3.7,98362,3.8,0,0.0,0,0.0,0,0.0,49,0.1
"01061","2","102","72","0","2019","A","",11,88,3374883,0,0,740,38460,"",3.29,0.56,0.59,0.00,0.00,1.07,1.07,"",0,0.0,0,0.0,55611,1.7,0,0.0,0,0.0,17,2.4,883,2.3
"01061","3","102","72","0","2019","A","",34,1278,42350978,5409664,51128,637,33145,"",4.16,2.62,2.86,9.99,22.77,1.09,1.09,"",-2,-5.6,13,1.0,998429,2.4,8602,0.2,-2755,-5.1,8,1.3,455,1.4
"01061","5","102","72","0","2019","A","",342,2454,80896925,22803574,213756,634,32963,"",0.81,0.68,0.69,0.73,0.68,1.01,1.01,"",3,0.9,57,2.4,3887859,5.0,1263736,5.9,17967,9.2,16,2.6,840,2.6
"01063","1","102","72","0","2019","A","",7,27,1094518,0,0,794,41303,"",7.29,0.81,0.66,0.00,0.00,0.83,0.83,"",0,0.0,-1,-3.6,-123284,-10.1,0,0.0,0,0.0,-58,-6.8,-2981,-6.7
"01063","2","102","72","0","2019","A","",9,54,1927576,0,0,684,35586,"",8.30,0.98,0.94,0.00,0.00,0.96,0.96,"",0,0.0,-1,-1.8,51697,2.8,0,0.0,0,0.0,33,5.1,1736,5.1
"01063","3","102","72","0","2019","A","",23,483,17166467,1089438,10390,683,35541,"",8.67,2.85,3.23,6.15,9.97,1.13,1.13,"",-1,-4.2,-28,-5.5,40402,0.2,2252,0.2,-5088,-32.9,38,5.9,2010,6.0
"01063","5","102","72","0","2019","A","",93,628,17154172,5586615,78675,526,27337,"",0.68,0.50,0.41,0.55,0.54,0.81,0.81,"",0,0.0,46,7.9,1368863,8.7,490603,9.6,-9306,-10.6,4,0.8,211,0.8
"01065","1","102","72","0","2019","A","",11,49,2497510,0,0,990,51495,"",6.50,0.98,0.93,0.00,0.00,0.96,0.96,"",1,10.0,2,4.3,18294,0.7,0,0.0,0,0.0,-15,-1.5,-791,-1.5
"01065","2","102","72","0","2019","A","",11,89,3547798,0,0,764,39714,"",5.76,1.07,1.06,0.00,0.00,0.99,0.99,"",0,0.0,1,1.1,160927,4.8,0,0.0,0,0.0,20,2.7,1007,2.6
"01065","3","102","72","0","2019","A","",22,732,23957514,1795880,10593,629,32710,"",4.71,2.86,2.76,7.79,10.95,0.96,0.96,"",0,0.0,-13,-1.7,11345,0.0,48604,2.8,285,2.8,11,1.8,564,1.8
"01065","5","102","72","0","2019","A","",172,964,28248848,8320475,89540,563,29291,"",0.71,0.51,0.41,0.63,0.66,0.80,0.80,"",2,1.2,-26,-2.6,-402393,-1.4,-117415,-1.4,-3270,-3.5,7,1.3,363,1.3
"01067","1","102","72","0","2019","A","",6,42,1982564,0,0,902,46925,"",2.97,0.66,0.50,0.00,0.00,0.75,0.75,"",0,0.0,-2,-4.5,-62434,-3.1,0,0.0,0,0.0,-2,-0.2,-86,-0.2
"01067","2","102","72","0","2019","A","",10,69,3004546,0,0,833,43335,"",4.38,0.66,0.61,0.00,0.00,0.93,0.93,"",-1,-9.1,-1,-1.4,-97965,-3.2,0,0.0,0,0.0,-22,-2.6,-1145,-2.6
"01067","3","102","72","0","2019","A","",21,597,20821296,819760,7829,671,34867,"",3.76,1.85,1.64,2.27,5.90,0.89,0.89,"",-1,-4.5,-4,-0.7,699535,3.5,-32931,-3.9,10,0.1,27,4.2,1391,4.2
"01067","5","102","72","0","2019","A","",232,1808,78377868,17042004,159509,834,43349,"",0.80,0.76,0.77,0.82,0.85,1.02,1.02,"",5,2.2,64,3.7,6044074,8.4,950466,5.9,484,0.3,36,4.5,1867,4.5
"01069","1","102","72","0","2019","A","",25,298,19237437,0,0,1241,64555,"",1.41,0.32,0.34,0.00,0.00,1.04,1.04,"",0,0.0,-2,-0.7,409264,2.2,0,0.0,0,0.0,33,2.7,1742,2.8
"01069","2","102","72","0","2019","A","",30,996,44258387,0,0,855,44436,"",1.50,0.66,0.63,0.00,0.00,0.96,0.96,"",-1,-3.2,5,0.5,2018988,4.8,0,0.0,0,0.0,35,4.3,1813,4.3
"01069","3","102","72","0","2019","A","",72,7169,356316991,4171535,27721,956,49705,"",1.47,1.53,1.94,0.79,1.34,1.27,1.27,"",-1,-1.4,109,1.5,12004238,3.5,-570739,-12.0,-3977,-12.5,18,1.9,938,1.9
"01069","5","102","72","0","2019","A","",2517,34086,1439608939,321200968,3139305,812,42234,"",0.99,0.99,0.98,1.06,1.08,1.00,1.00,"",38,1.5,754,2.3,56168349,4.1,11988859,3.9,-111350,-3.4,14,1.8,729,1.8
"01071","1","102","72","0","2019","A","",22,137,9400100,0,0,1315,68406,"",3.72,0.47,0.61,0.00,0.00,1.30,1.30,"",1,4.8,0,0.0,-412341,-4.2,0,0.0,0,0.0,-59,-4.3,-3044,-4.3
"01071","2","102","72","0","2019","A","",13,195,8559930,12086,69,845,43935,"",1.95,0.40,0.45,0.02,0.04,1.11,1.11,"",0,0.0,1,0.5,414284,5.1,-8426,-41.1,-52,-43.0,35,4.3,1839,4.4
"01071","3","102","72","0","2019","A","",64,2752,105193930,2811482,20639,735,38227,"",3.92,1.85,2.12,1.70,2.06,1.15,1.15,"",-1,-1.5,11,0.4,1635943,1.6,-41225,-1.4,-2388,-10.4,8,1.1,439,1.2
"01071","5","102","72","0","2019","A","",738,6643,199596909,61112106,666782,578,30048,"",0.87,0.61,0.51,0.64,0.47,0.84,0.84,"",6,0.8,-105,-1.6,3402031,1.7,-347274,-0.6,-52738,-7.3,19,3.4,972,3.3
"01073","1","102","72","0","2019","A","",95,8089,611686234,0,0,1454,75624,"",0.84,1.22,1.13,0.00,0.00,0.93,0.92,"",0,0.0,74,0.9,444787,0.1,0,0.0,0,0.0,-13,-0.9,-635,-0.8
"01073","2","102","72","0","2019","A","",81,24072,1431325771,0,0,1143,59461,"",0.64,2.19,2.13,0.00,0.00,0.97,0.97,"",-1,-1.2,799,3.4,80916884,6.0,0,0.0,0,0.0,27,2.4,1437,2.5
"01073","3","102","72","0","2019","A","",425,27046,1387421235,6304228,49695,987,51299,"",1.36,0.80,0.80,0.17,0.29,1.00,1.00,"N",1,0.2,0,0,0,0,0,0,0,0,0,0,0,0
"01073","5","102","72","0","2019","A","",16568,251952,14029507578,2379859347,25866501,1071,55683,"",1.03,1.01,1.01,1.09,1.08,1.00,1.00,"",241,1.5,2238,0.9,399557541,2.9,54167642,2.3,-1607496,-5.9,21,2.0,1101,2.0
"01075","1","102","72","0","2019","A","",8,37,1571559,0,0,819,42570,"",4.85,0.57,0.41,0.00,0.00,0.73,0.73,"",1,14.3,0,0.0,-74284,-4.5,0,0.0,0,0.0,-31,-3.6,-1614,-3.7
"01075","2","102","72","0","2019","A","",9,74,2749020,0,0,715,37191,"",4.83,0.69,0.58,0.00,0.00,0.85,0.85,"",0,0.0,-1,-1.3,-47082,-1.7,0,0.0,0,0.0,-4,-0.6,-173,-0.5
"01075","3","102","72","0","2019","A","",30,474,16756595,166353,981,680,35376,"",6.58,1.43,1.37,0.47,0.62,0.96,0.96,"",0,0.0,3,0.6,339892,2.1,5206,3.2,30,3.2,10,1.5,546,1.6
"01075","5","102","72","0","2019","A","",188,1544,49041231,13145041,114567,611,31757,"",0.80,0.63,0.50,0.65,0.51,0.80,0.80,"",-1,-0.5,19,1.2,458172,0.9,-250124,-1.9,-16177,-12.4,-2,-0.3,-109,-0.3
"01077","1","102","72","0","2019","A","",22,279,18151597,0,0,1252,65079,"",1.75,0.50,0.64,0.00,0.00,1.27,1.27,"",2,10.0,4,1.5,-230171,-1.3,0,0.0,0,0.0,-35,-2.7,-1825,-2.7
"01077","2","102","72","0","2019","A","",16,1296,66065634,0,0,980,50977,"",1.13,1.41,1.87,0.00,0.00,1.33,1.33,"",0,0.0,30,2.4,4875333,8.0,0,0.0,0,0.0,51,5.5,2650,5.5
"01077","3","102","72","0","2019","A","",47,3341,138061301,839246,8408,795,41322,"",1.36,1.18,1.50,0.28,0.62,1.28,1.28,"",-1,-2.1,57,1.7,7172554,5.5,20898,2.6,38,0.5,29,3.8,1471,3.7
"01077","5","102","72","0","2019","A","",1762,20345,651918568,180221164,1831737,616,32043,"",0.98,0.97,0.89,1.03,0.96,0.91,0.92,"",12,0.7,96,0.5,18703503,3.0,-33455,0.0,-93673,-4.9,15,2.5,771,2.5
"01079","1","102","72","0","2019","A","",11,84,5830543,0,0,1336,69480,"",3.93,0.89,1.22,0.00,0.00,1.37,1.37,"",1,10.0,0,0.0,203426,3.6,0,0.0,0,0.0,41,3.2,2157,3.2
"01079","2","102","72","0","2019","A","",11,165,7085590,0,0,824,42856,"",3.48,1.06,1.20,0.00,0.00,1.13,1.13,"",-1,-8.3,1,0.6,361061,5.4,0,0.0,0,0.0,37,4.7,1915,4.7
"01079","3","102","72","0","2019","A","",32,1094,38430018,388257,6874,676,35128,"",4.14,2.28,2.49,0.86,3.32,1.10,1.10,"",0,0.0,11,1.0,1573649,4.3,11515,3.1,-807,-10.5,21,3.2,1094,3.2
"01079","5","102","72","0","2019","A","",335,2955,95603782,25003130,266334,622,32353,"",0.84,0.83,0.78,0.97,0.91,0.93,0.93,"",13,4.0,50,1.7,4108093,4.5,241847,1.0,11888,4.7,16,2.6,855,2.7
"01081","1","102","72","0","2019","A","",17,309,20161821,0,0,1256,65301,"",0.87,0.27,0.31,0.00,0.00,1.13,1.13,"",-1,-5.6,12,4.0,576815,2.9,0,0.0,0,0.0,-13,-1.0,-679,-1.0
"01081","2","102","72","0","2019","A","",27,7349,472795073,0,0,1237,64339,"",1.22,3.93,5.84,0.00,0.00,1.49,1.49,"",-1,-3.6,127,1.8,18763522,4.1,0,0.0,0,0.0,28,2.3,1469,2.3
"01081","3","102","72","0","2019","A","",103,7987,371517964,1330781,11897,895,46518,"",1.91,1.39,1.77,0.23,0.48,1.28,1.27,"N",3,3.0,0,0,0,0,0,0,0,0,0,0,0,0
"01081","5","102","72","0","2019","A","",2712,35559,1121942298,330383865,3729080,607,31551,"",0.97,0.84,0.67,1.01,1.07,0.80,0.80,"",101,3.9,1203,3.5,84038705,8.1,15657708,5.0,140897,3.9,26,4.5,1341,4.4
"01083","1","102","72","0","2019","A","",16,1463,189142634,0,0,2486,129269,"",1.82,3.21,5.88,0.00,0.00,1.83,1.83,"",1,6.7,30,2.1,-23288,0.0,0,0.0,0,0.0,-53,-2.1,-2753,-2.1
"01083","2","102","72","0","2019","A","",16,1602,73914352,0,0,887,46141,"",1.61,2.12,1.86,0.00,0.00,0.87,0.88,"",0,0.0,-4,-0.2,5952590,8.8,0,0.0,0,0.0,73,9.0,3824,9.0
"01083","3","102","72","0","2019","A","",25,3547,149838461,322107,2582,812,42249,"",1.03,1.52,1.45,0.13,0.16,0.95,0.95,"",0,0.0,25,0.7,5741773,4.0,-21363,-6.2,-2022,-43.9,25,3.2,1331,3.3
"01083","5","102","72","0","2019","A","",1143,10900,405910780,105645852,1057917,716,37238,"",0.91,0.64,0.49,0.73,0.46,0.77,0.77,"",29,2.6,372,3.5,19745173,5.1,6456098,6.5,32700,3.2,11,1.6,558,1.5
"01085","1","102","72","0","2019","A","",7,32,1640340,0,0,981,50995,"",6.52,0.74,0.55,0.00,0.00,0.75,0.75,"",1,16.7,3,10.3,160298,10.8,0,0.0,0,0.0,13,1.3,682,1.4
"01085","2","102","72","0","2019","A","",7,53,2754546,0,0,993,51648,"",5.78,0.74,0.75,0.00,0.00,1.01,1.01,"",0,0.0,0,0.0,128859,4.9,0,0.0,0,0.0,43,4.5,2262,4.6
"01085","3","102","72","0","2019","A","",21,438,15802627,240211,4519,694,36079,"",7.09,1.98,1.66,1.05,2.65,0.84,0.84,"",1,5.0,7,1.6,460709,3.0,29092,13.8,1797,66.0,9,1.3,483,1.4
"01085","5","102","72","0","2019","A","",100,697,22293912,5997566,96229,615,31970,"",0.65,0.43,0.29,0.46,0.40,0.69,0.69,"",7,7.5,4,0.6,1282510,6.1,-165122,-2.7,-1928,-2.0,32,5.5,1643,5.4
"01087","1","102","72","0","2019","A","",11,895,60241270,0,0,1295,67321,"",7.78,10.34,11.02,0.00,0.00,1.07,1.07,"",1,10.0,6,0.7,921242,1.6,0,0.0,0,0.0,11,0.9,557,0.8
"01087","2","102","72","0","2019","A","",15,874,48227993,0,0,1061,55186,"",9.39,6.09,7.13,0.00,0.00,1.17,1.17,"",0,0.0,-7,-0.8,225617,0.5,0,0.0,0,0.0,13,1.2,684,1.3
"01087","3","102","72","0","2019","A","",26,721,30163624,945011,13252,804,41826,"",6.65,1.63,1.72,3.53,10.52,1.05,1.05,"",0,0.0,-46,-6.0,685664,2.3,-4335,-0.5,2128,19.1,65,8.8,3410,8.9
"01087","5","102","72","0","2019","A","",163,1556,38552698,13551207,179531,477,24782,"",0.81,0.48,0.28,0.88,1.01,0.58,0.58,"",4,2.5,-46,-2.9,9930,0.0,-521730,-3.7,-43086,-19.4,14,3.0,724,3.0
"01089","1","102","72","0","2019","A","",77,18004,1937586803,0,0,2070,107622,"",1.31,4.67,5.67,0.00,0.00,1.22,1.22,"",1,1.3,164,0.9,86895906,4.7,0,0.0,0,0.0,75,3.8,3882,3.7
"01089","2","102","72","0","2019","A","",35,3293,206363857,0,0,1205,62675,"",0.53,0.52,0.49,0.00,0.00,0.95,0.95,"",0,0.0,-1,0.0,3333814,1.6,0,0.0,0,0.0,20,1.7,1043,1.7
"01089","3","102","72","0","2019","A","N",220,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","102","72","0","2019","A","",8542,134402,7498503145,1290370978,14263530,1073,55791,"",1.02,0.93,0.86,1.06,1.11,0.92,0.92,"",195,2.3,4286,3.3,681923802,10.0,62465940,5.1,-998587,-6.5,66,6.6,3403,6.5
"01091","1","102","72","0","2019","A","",14,66,3291635,0,0,955,49685,"",4.54,0.49,0.41,0.00,0.00,0.84,0.84,"",1,7.7,3,4.8,128706,4.1,0,0.0,0,0.0,-4,-0.4,-190,-0.4
"01091","2","102","72","0","2019","A","",14,120,5564238,0,0,895,46563,"",4.02,0.54,0.56,0.00,0.00,1.05,1.05,"",0,0.0,4,3.4,139320,2.6,0,0.0,0,0.0,-2,-0.2,-103,-0.2
"01091","3","102","72","0","2019","A","",33,1377,47750569,744650,5083,667,34669,"",3.88,2.01,1.86,0.98,1.46,0.93,0.93,"",0,0.0,3,0.2,1551997,3.4,-40564,-5.2,-711,-12.3,20,3.1,1044,3.1
"01091","5","102","72","0","2019","A","",379,3429,124637045,31064130,328206,699,36353,"",0.86,0.68,0.61,0.71,0.67,0.90,0.90,"",-3,-0.8,8,0.2,5836308,4.9,589275,1.9,-5873,-1.8,31,4.6,1626,4.7
"01093","1","102","72","0","2019","A","",10,79,3787868,0,0,926,48151,"",2.70,0.42,0.39,0.00,0.00,0.93,0.93,"",1,11.1,7,9.7,167451,4.6,0,0.0,0,0.0,-42,-4.3,-2191,-4.4
"01093","2","102","72","0","2019","A","",14,337,13952037,0,0,797,41431,"",3.34,1.08,1.16,0.00,0.00,1.08,1.07,"",0,0.0,15,4.7,818069,6.2,0,0.0,0,0.0,11,1.4,579,1.4
"01093","3","102","72","0","2019","A","",42,1325,51606114,896151,5286,749,38963,"",4.10,1.38,1.65,0.87,0.97,1.20,1.20,"",-1,-2.3,74,5.9,5779245,12.6,-1909132,-68.1,-51861,-90.8,45,6.4,2341,6.4
"01093","5","102","72","0","2019","A","",484,4490,137884822,37326240,467304,591,30712,"",0.91,0.63,0.55,0.63,0.61,0.87,0.87,"",2,0.4,-61,-1.3,-3327599,-2.4,-1750215,-4.5,18399,4.1,-6,-1.0,-316,-1.0
"01095","1","102","72","0","2019","A","",20,265,17665795,0,0,1284,66789,"",1.60,0.37,0.46,0.00,0.00,1.25,1.25,"",1,5.3,-9,-3.3,-714609,-3.9,0,0.0,0,0.0,-8,-0.6,-395,-0.6
"01095","2","102","72","0","2019","A","",19,586,20562106,0,0,674,35064,"",1.34,0.50,0.44,0.00,0.00,0.88,0.88,"",0,0.0,-8,-1.3,917943,4.7,0,0.0,0,0.0,38,6.0,1984,6.0
"01095","3","102","72","0","2019","A","",121,5335,224376199,5926923,37806,809,42059,"",3.50,1.47,1.83,1.38,2.36,1.25,1.25,"",-1,-0.8,58,1.1,13302481,6.3,18563,0.3,-4012,-9.6,40,5.2,2058,5.1
"01095","5","102","72","0","2019","A","",1679,18071,609262080,169212242,1701163,648,33715,"",0.94,0.68,0.62,0.69,0.75,0.92,0.92,"",35,2.1,211,1.2,25039632,4.3,3163347,1.9,-122759,-6.7,19,3.0,1004,3.1
"01097","1","102","72","0","2019","A","",73,2651,212844163,0,0,1544,80286,"",1.20,0.82,0.96,0.00,0.00,1.16,1.16,"",2,2.8,99,3.9,6810787,3.3,0,0.0,0,0.0,-8,-0.5,-438,-0.5
"01097","2","102","72","0","2019","A","",63,6286,382660599,0,0,1171,60880,"",0.92,1.18,1.39,0.00,0.00,1.18,1.18,"",0,0.0,-44,-0.7,3783565,1.0,0,0.0,0,0.0,20,1.7,1028,1.7
"01097","3","102","72","0","2019","A","N",220,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",2,0.9,0,0,0,0,0,0,0,0,0,0,0,0
"01097","5","102","72","0","2019","A","",8575,117936,5064156510,1056856755,13323944,826,42940,"",0.99,0.98,0.89,0.99,0.96,0.91,0.91,"",40,0.5,737,0.6,129121439,2.6,14592980,1.4,-1796071,-11.9,16,2.0,832,2.0
"01099","1","102","72","0","2019","A","",15,52,2659873,0,0,976,50745,"",5.63,0.45,0.37,0.00,0.00,0.82,0.82,"",1,7.1,2,4.0,158491,6.3,0,0.0,0,0.0,9,0.9,466,0.9
"01099","2","102","72","0","2019","A","",10,141,5974484,0,0,813,42272,"",3.32,0.73,0.67,0.00,0.00,0.92,0.92,"",0,0.0,-5,-3.4,-184325,-3.0,0,0.0,0,0.0,4,0.5,208,0.5
"01099","3","102","72","0","2019","A","",29,1190,40469608,1307015,13618,654,34008,"",3.94,2.00,1.75,2.09,5.06,0.87,0.87,"",-1,-3.3,9,0.8,-322900,-0.8,-112467,-7.9,-1452,-9.6,-10,-1.5,-523,-1.5
"01099","5","102","72","0","2019","A","",316,3216,109293037,29019647,332504,653,33982,"",0.83,0.73,0.59,0.81,0.88,0.81,0.81,"",5,1.6,93,3.0,4825604,4.6,824404,2.9,-25707,-7.2,10,1.6,528,1.6
"01101","1","102","72","0","2019","A","",88,6178,449751498,0,0,1400,72802,"",2.32,2.53,2.70,0.00,0.00,1.07,1.07,"",0,0.0,38,0.6,3130700,0.7,0,0.0,0,0.0,1,0.1,59,0.1
"01101","2","102","72","0","2019","A","",209,20339,1122376547,32000,2157,1061,55183,"",4.89,5.02,5.45,0.01,0.22,1.09,1.09,"",1,0.5,430,2.2,62100496,5.9,-7950,-19.9,-536,-19.9,37,3.6,1927,3.6
"01101","3","102","72","0","2019","A","",139,8533,374775107,6217435,68266,845,43923,"",1.33,0.68,0.70,0.52,1.25,1.03,1.02,"",-2,-1.4,-166,-1.9,8446016,2.3,52650,0.9,1321,2.0,35,4.3,1809,4.3
"01101","5","102","72","0","2019","A","",5396,78012,3283319411,713740597,8362953,809,42087,"",1.00,0.85,0.77,1.04,1.09,0.91,0.91,"",30,0.6,-764,-1.0,100641332,3.2,2639890,0.4,-529124,-6.0,32,4.1,1686,4.2
"01103","1","102","72","0","2019","A","",21,284,18492546,0,0,1253,65172,"",1.27,0.30,0.29,0.00,0.00,0.97,0.97,"",1,5.0,-2,-0.7,-45210,-0.2,0,0.0,0,0.0,6,0.5,317,0.5
"01103","2","102","72","0","2019","A","",21,654,29135388,131642,3554,857,44572,"",1.12,0.42,0.37,0.05,0.80,0.88,0.88,"",1,5.0,16,2.5,1408475,5.1,97283,283.1,2626,283.0,21,2.5,1090,2.5
"01103","3","102","72","0","2019","A","",103,6009,259993065,2184680,14658,832,43268,"",2.25,1.26,1.28,0.38,0.59,1.02,1.02,"",1,1.0,135,2.3,12541899,5.1,95054,4.5,-941,-6.0,22,2.7,1138,2.7
"01103","5","102","72","0","2019","A","",2203,26474,970570044,254104781,2731856,705,36662,"",0.93,0.75,0.60,0.77,0.79,0.80,0.80,"",22,1.0,617,2.4,62850799,6.9,6274417,2.5,-183027,-6.3,30,4.4,1557,4.4
"01105","1","102","72","0","2019","A","",4,21,915996,0,0,846,43968,"",4.24,0.54,0.50,0.00,0.00,0.95,0.95,"",1,33.3,0,0.0,-5426,-0.6,0,0.0,0,0.0,2,0.2,91,0.2
"01105","2","102","72","0","2019","A","",8,62,2499126,0,0,777,40417,"",7.51,0.96,1.11,0.00,0.00,1.17,1.17,"",0,0.0,-1,-1.6,32568,1.3,0,0.0,0,0.0,20,2.6,1057,2.7
"01105","3","102","72","0","2019","A","",14,379,12259353,102990,2667,622,32354,"",5.37,1.89,2.10,0.61,2.57,1.11,1.11,"",0,0.0,-13,-3.3,23474,0.2,574,0.6,1909,251.8,22,3.7,1173,3.8
"01105","5","102","72","0","2019","A","",115,1076,31652780,7026836,132031,566,29422,"",0.85,0.73,0.68,0.72,0.91,0.93,0.93,"",5,4.5,14,1.3,899398,2.9,173360,2.5,724,0.6,9,1.6,464,1.6
"01107","1","102","72","0","2019","A","",8,308,22516752,0,0,1408,73225,"",4.00,4.40,5.65,0.00,0.00,1.29,1.29,"",0,0.0,-13,-4.0,435300,2.0,0,0.0,0,0.0,84,6.3,4382,6.4
"01107","2","102","72","0","2019","A","",10,104,4799371,0,0,885,46037,"",4.43,0.90,0.97,0.00,0.00,1.08,1.08,"",0,0.0,0,0.0,142330,3.1,0,0.0,0,0.0,20,2.3,1041,2.3
"01107","3","102","72","0","2019","A","",29,741,27205068,1457159,8598,706,36735,"",5.25,2.07,2.12,4.32,6.18,1.03,1.03,"",-1,-3.3,-46,-5.8,-1100040,-3.9,-211849,-12.7,-12571,-59.4,14,2.0,762,2.1
"01107","5","102","72","0","2019","A","",221,1595,54794388,14440007,179368,661,34347,"",0.78,0.61,0.54,0.75,0.92,0.89,0.89,"",1,0.5,-2,-0.1,2974892,5.7,71359,0.5,-50,0.0,37,5.9,1894,5.8
"01109","1","102","72","0","2019","A","",8,93,5258172,0,0,1089,56641,"",1.86,0.35,0.34,0.00,0.00,0.97,0.97,"",1,14.3,4,4.5,178953,3.5,0,0.0,0,0.0,-13,-1.2,-643,-1.1
"01109","2","102","72","0","2019","A","N",14,0,0,0,0,0,0,"N",2.89,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"01109","3","102","72","0","2019","A","N",21,0,0,0,0,0,0,"N",1.77,0,0,0,0,0,0,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
"01109","5","102","72","0","2019","A","",595,8664,311547635,81421583,867331,691,35958,"",0.97,0.86,0.78,0.98,0.83,0.90,0.90,"",12,2.1,31,0.4,6905685,2.3,1298158,1.6,-60613,-6.5,12,1.8,670,1.9
"01111","1","102","72","0","2019","A","",9,56,2666962,0,0,917,47695,"",3.75,0.63,0.61,0.00,0.00,0.98,0.98,"",1,12.5,-2,-3.4,-48700,-1.8,0,0.0,0,0.0,18,2.0,940,2.0
"01111","2","102","72","0","2019","A","",12,172,7497904,0,0,839,43614,"",4.43,1.17,1.40,0.00,0.00,1.20,1.20,"",0,0.0,-2,-1.1,138684,1.9,0,0.0,0,0.0,26,3.2,1320,3.1
"01111","3","102","72","0","2019","A","",15,822,29435934,342220,3319,688,35796,"",2.26,1.81,2.11,0.74,1.48,1.17,1.17,"",0,0.0,6,0.7,867680,3.0,10257,3.1,-879,-20.9,15,2.2,782,2.2
